timecode_ns,devicetime_ns
57122874874158,113823091830949
57122874969459,113823091926249
57122908201716,113823125158286
57122908297680,113823125254249
57122941529262,113823158485624
57122941625888,113823158582249
57122974858323,113823191814536
57122974954036,113823191910249
57123008188325,113823225144411
57123008282164,113823225238249
57123041546844,113823258502699
57123041642395,113823258598249
57123074874331,113823291830036
57123074970545,113823291926249
57123108205519,113823325161074
57123108298695,113823325254249
57123141533021,113823358488411
57123141626859,113823358582249
57123174860607,113823391815749
57123174955108,113823391910249
57123208193548,113823425148374
57123208283424,113823425238249
57123241549637,113823458504324
57123241643563,113823458598249
57123274875903,113823491830499
57123274971653,113823491926250
57123308203368,113823525157824
57123308299795,113823525254249
57123341519009,113823558472999
57123341628259,113823558582249
57123374866458,113823591820324
57123374956383,113823591910249
57123408190253,113823625143949
57123408284554,113823625238249
57123441517974,113823658471499
57123441612725,113823658566249
57123474846845,113823691800199
57123474940895,113823691894249
57123508176891,113823725130074
57123508269066,113823725222249
57123541552774,113823758505786
57123541629237,113823758582249
57123574884045,113823791836874
57123574957421,113823791910249
57123608210798,113823825163411
57123608285636,113823825238249
57123641530924,113823858483324
57123641613850,113823858566249
57123674867298,113823891819449
57123674974098,113823891926249
57123708194814,113823925146787
57123708302277,113823925254249
57123741555831,113823958507624
57123741630456,113823958582249
57123774883330,113823991834949
57123774958630,113823991910249
57123808210887,113824025162286
57123808286851,113824025238249
57123841542256,113824058493324
57123841615181,113824058566249
57123874869705,113824091820661
57123874975294,113824091926249
57123908197206,113824125147999
57123908303456,113824125254249
57123941558193,113824158508824
57123941631619,113824158582249
57123974889405,113824191839874
57123974959780,113824191910249
57124008213173,113824225163499
57124008287923,113824225238249
57124041540629,113824258490824
57124041616054,113824258566249
57124074871916,113824291821874
57124074976292,113824291926249
57124108229279,113824325178999
57124108304529,113824325254249
57124141556805,113824358506324
57124141632730,113824358582249
57124174887947,113824391837374
57124174960822,113824391910249
57124208215363,113824425164699
57124208288914,113824425238249
57124241542787,113824458492036
57124241617000,113824458566249
57124274870146,113824491819324
57124274977071,113824491926249
57124308231092,113824525180199
57124308305142,113824525254249
57124341555916,113824558504749
57124341633418,113824558582249
57124374883962,113824591832074
57124374962137,113824591910249
57124408211487,113824625159411
57124408290326,113824625238249
57124441542714,113824658490449
57124441618514,113824658566249
57124474870239,113824691817786
57124474946703,113824691894250
57124508197765,113824725145124
57124508274891,113824725222249
57124541525279,113824758472449
57124541635079,113824758582249
57124574886304,113824791833286
57124574963268,113824791910249
57124608213831,113824825160624
57124608291456,113824825238249
57124641541344,113824858487949
57124641619645,113824858566249
57124674872582,113824891818999
57124674979833,113824891926249
57124708200099,113824925146324
57124708308024,113824925254249
57124741527636,113824958473661
57124741636224,113824958582249
57124774888674,113824991834499
57124774964424,113824991910249
57124808216196,113825025161824
57124808292621,113825025238249
57124841543683,113825058489124
57124841620809,113825058566249
57124874871196,113825091816449
57124874980997,113825091926249
57124908198722,113825125143786
57124908309185,113825125254249
57124941529951,113825158474824
57124941637377,113825158582249
57124974887268,113825191831949
57124974965569,113825191910249
57125008218477,113825225162999
57125008293727,113825225238249
57125041545903,113825258490324
57125041621828,113825258566249
57125074873421,113825291817661
57125074950009,113825291894249
57125108200832,113825325144999
57125108310083,113825325254249
57125141528350,113825358472324
57125141638275,113825358582249
57125174855862,113825391799661
57125174966452,113825391910249
57125208220811,113825425164199
57125208294861,113825425238249
57125241544594,113825458487824
57125241623019,113825458566249
57125274875842,113825491818874
57125274951217,113825491894249
57125308203388,113825525146199
57125308279439,113825525222249
57125341530966,113825558473536
57125341639679,113825558582249
57125374861441,113825591803824
57125374967866,113825591910249
57125408217590,113825625159786
57125408296053,113825625238249
57125441550190,113825658492199
57125441624240,113825658566249
57125474876752,113825691818574
57125474952427,113825691894249
57125508204489,113825725146124
57125508280614,113825725222249
57125541534551,113825758475999
57125541640802,113825758582249
57125574857938,113825791799199
57125574968989,113825791910249
57125608222875,113825825163949
57125608297176,113825825238249
57125641545525,113825858486412
57125641625363,113825858566249
57125674876958,113825891817661
57125674953546,113825891894249
57125708197229,113825925137749
57125708281729,113825925222249
57125741531070,113825958471374
57125741641945,113825958582249
57125774853682,113825991793786
57125774970145,113825991910249
57125808218670,113826025158574
57125808298345,113826025238249
57125841546206,113826058485911
57125841626544,113826058566249
57125874877430,113826091816949
57125874954730,113826091894249
57125908204910,113826125144286
57125908282873,113826125222249
57125941532384,113826158471624
57125941643010,113826158582249
57125974859938,113826191798911
57125974971277,113826191910249
57126008187508,113826225126249
57126008299508,113826225238249
57126041548387,113826258487074
57126041627563,113826258566249
57126074875851,113826291814411
57126074955690,113826291894249
57126108203388,113826325141749
57126108283888,113826325222249
57126141534721,113826358472786
57126141644184,113826358582249
57126174861989,113826391800124
57126174972112,113826391910249
57126208188977,113826425127449
57126208299779,113826425238249
57126241550336,113826458488286
57126241628300,113826458566249
57126274878195,113826491815624
57126274956821,113826491894249
57126308205927,113826525142949
57126308285227,113826525222249
57126341537059,113826558473999
57126341613310,113826558550249
57126374860851,113826591797624
57126374973477,113826591910249
57126408192082,113826625128661
57126408301670,113826625238249
57126441519613,113826658455999
57126441629864,113826658566249
57126474847132,113826691783324
57126474958058,113826691894249
57126508174626,113826725110624
57126508286251,113826725222249
57126541535694,113826758471499
57126541614445,113826758550249
57126574863187,113826791798786
57126574974651,113826791910249
57126608190767,113826825126124
57126608302892,113826825238249
57126641551883,113826858486999
57126641631134,113826858566249
57126674879404,113826891814286
57126674959368,113826891894250
57126708206920,113826925141624
57126708287545,113826925222249
57126741538086,113826958472661
57126741615675,113826958550249
57126774865675,113826991799999
57126774975926,113826991910249
57126808193191,113827025127324
57126808304117,113827025238249
57126841554219,113827058488161
57126841632308,113827058566249
57126874881748,113827091815499
57126874960498,113827091894249
